episode,reward,length,success,collisions,battery,epsilon
4673,56.999999999999915,88,1,1,88.0,0.05
4674,49.999999999999915,109,1,2,109.0,0.05
4675,60.39999999999989,103,1,0,103.0,0.05
4676,63.199999999999925,75,1,0,75.0,0.05
4677,54.19999999999988,116,1,1,116.0,0.05
4678,63.199999999999925,75,1,0,75.0,0.05
4679,62.39999999999993,83,1,0,83.0,0.05
4680,60.99999999999991,97,1,0,97.0,0.05
4681,62.19999999999992,85,1,0,85.0,0.05
4682,61.39999999999991,93,1,0,93.0,0.05
4683,55.39999999999989,104,1,1,104.0,0.05
4684,62.19999999999992,85,1,0,85.0,0.05
4685,62.199999999999925,85,1,0,85.0,0.05
4686,60.79999999999993,99,1,0,99.0,0.05
4687,62.19999999999992,85,1,0,85.0,0.05
4688,61.99999999999993,87,1,0,87.0,0.05
4689,56.799999999999926,90,1,1,90.0,0.05
4690,52.599999999999916,83,1,2,83.0,0.05
4691,52.99999999999992,79,1,2,79.0,0.05
4692,61.799999999999905,89,1,0,89.0,0.05
4693,61.79999999999991,89,1,0,89.0,0.05
4694,56.599999999999916,92,1,1,92.0,0.05
4695,56.19999999999992,96,1,1,96.0,0.05
4696,60.39999999999989,103,1,0,103.0,0.05
4697,60.39999999999992,103,1,0,103.0,0.05
4698,57.39999999999993,84,1,1,84.0,0.05
4699,46.79999999999991,92,1,3,92.0,0.05
4700,45.1999999999999,108,1,3,108.0,0.05
4701,51.59999999999993,93,1,2,93.0,0.05
4702,57.39999999999991,84,1,1,84.0,0.05
4703,60.999999999999915,97,1,0,97.0,0.05
4704,51.599999999999916,93,1,2,93.0,0.05
4705,56.39999999999992,94,1,1,94.0,0.05
4706,61.99999999999993,87,1,0,87.0,0.05
4707,51.19999999999991,97,1,2,97.0,0.05
4708,59.39999999999989,113,1,0,113.0,0.05
4709,40.79999999999996,103,1,4,103.0,0.05
4710,58.99999999999988,117,1,0,117.0,0.05
4711,55.5999999999999,102,1,1,102.0,0.05
4712,62.39999999999993,83,1,0,83.0,0.05
4713,55.399999999999906,104,1,1,104.0,0.05
4714,59.599999999999895,111,1,0,111.0,0.05
4715,61.999999999999915,87,1,0,87.0,0.05
4716,61.799999999999926,89,1,0,89.0,0.05
4717,56.399999999999906,94,1,1,94.0,0.05
4718,60.99999999999991,97,1,0,97.0,0.05
4719,56.59999999999992,92,1,1,92.0,0.05
4720,62.59999999999992,81,1,0,81.0,0.05
4721,61.79999999999992,89,1,0,89.0,0.05
4722,54.9999999999999,108,1,1,108.0,0.05
4723,57.99999999999993,78,1,1,78.0,0.05
4724,61.39999999999992,93,1,0,93.0,0.05
4725,45.199999999999925,108,1,3,108.0,0.05
4726,57.799999999999926,80,1,1,80.0,0.05
4727,57.19999999999992,86,1,1,86.0,0.05
4728,56.799999999999926,90,1,1,90.0,0.05
4729,57.399999999999935,84,1,1,84.0,0.05
4730,50.19999999999989,107,1,2,107.0,0.05
4731,62.39999999999992,83,1,0,83.0,0.05
4732,57.19999999999992,86,1,1,86.0,0.05
4733,60.199999999999896,105,1,0,105.0,0.05
4734,61.1999999999999,95,1,0,95.0,0.05
4735,60.99999999999991,97,1,0,97.0,0.05
4736,51.99999999999992,89,1,2,89.0,0.05
4737,56.99999999999991,88,1,1,88.0,0.05
4738,55.399999999999935,104,1,1,104.0,0.05
4739,62.199999999999925,85,1,0,85.0,0.05
4740,45.79999999999991,102,1,3,102.0,0.05
4741,61.59999999999991,91,1,0,91.0,0.05
4742,56.59999999999992,92,1,1,92.0,0.05
4743,50.9999999999999,99,1,2,99.0,0.05
4744,55.59999999999991,102,1,1,102.0,0.05
4745,41.39999999999992,97,1,4,97.0,0.05
4746,61.999999999999915,87,1,0,87.0,0.05
4747,54.799999999999905,110,1,1,110.0,0.05
4748,61.799999999999926,89,1,0,89.0,0.05
4749,56.39999999999992,94,1,1,94.0,0.05
4750,51.399999999999906,95,1,2,95.0,0.05
4751,61.99999999999992,87,1,0,87.0,0.05
4752,62.39999999999993,83,1,0,83.0,0.05
4753,55.99999999999991,98,1,1,98.0,0.05
4754,56.19999999999992,96,1,1,96.0,0.05
4755,61.19999999999991,95,1,0,95.0,0.05
4756,51.39999999999992,95,1,2,95.0,0.05
4757,57.39999999999992,84,1,1,84.0,0.05
4758,56.1999999999999,96,1,1,96.0,0.05
4759,49.59999999999989,113,1,2,113.0,0.05
4760,56.39999999999991,94,1,1,94.0,0.05
4761,60.1999999999999,105,1,0,105.0,0.05
4762,59.599999999999895,111,1,0,111.0,0.05
4763,59.199999999999896,115,1,0,115.0,0.05
4764,61.999999999999915,87,1,0,87.0,0.05
4765,47.79999999999997,82,1,3,82.0,0.05
4766,62.39999999999992,83,1,0,83.0,0.05
4767,62.39999999999993,83,1,0,83.0,0.05
4768,55.99999999999992,98,1,1,98.0,0.05
4769,52.79999999999992,81,1,2,81.0,0.05
4770,60.999999999999915,97,1,0,97.0,0.05
4771,56.59999999999991,92,1,1,92.0,0.05
4772,62.39999999999992,83,1,0,83.0,0.05
4773,60.5999999999999,101,1,0,101.0,0.05
4774,54.199999999999875,116,1,1,116.0,0.05
4775,60.59999999999991,101,1,0,101.0,0.05
4776,60.799999999999905,99,1,0,99.0,0.05
4777,57.19999999999992,86,1,1,86.0,0.05
4778,60.5999999999999,101,1,0,101.0,0.05
4779,56.999999999999915,88,1,1,88.0,0.05
4780,60.9999999999999,97,1,0,97.0,0.05
4781,57.599999999999916,82,1,1,82.0,0.05
4782,61.999999999999915,87,1,0,87.0,0.05
4783,50.59999999999992,103,1,2,103.0,0.05
4784,60.7999999999999,99,1,0,99.0,0.05
4785,62.19999999999992,85,1,0,85.0,0.05
4786,62.19999999999991,85,1,0,85.0,0.05
4787,56.79999999999991,90,1,1,90.0,0.05
4788,63.19999999999993,75,1,0,75.0,0.05
4789,62.19999999999992,85,1,0,85.0,0.05
4790,56.19999999999991,96,1,1,96.0,0.05
4791,55.39999999999989,104,1,1,104.0,0.05
4792,55.399999999999906,104,1,1,104.0,0.05
4793,56.59999999999992,92,1,1,92.0,0.05
4794,55.399999999999906,104,1,1,104.0,0.05
4795,61.399999999999906,93,1,0,93.0,0.05
4796,60.79999999999989,99,1,0,99.0,0.05
4797,61.39999999999991,93,1,0,93.0,0.05
4798,61.599999999999916,91,1,0,91.0,0.05
4799,49.999999999999886,109,1,2,109.0,0.05
4800,45.599999999999945,104,1,3,104.0,0.05
4801,57.599999999999916,82,1,1,82.0,0.05
4802,51.599999999999916,93,1,2,93.0,0.05
4803,60.99999999999991,97,1,0,97.0,0.05
4804,54.7999999999999,110,1,1,110.0,0.05
4805,62.199999999999925,85,1,0,85.0,0.05
4806,62.99999999999993,77,1,0,77.0,0.05
4807,61.999999999999915,87,1,0,87.0,0.05
4808,59.7999999999999,109,1,0,109.0,0.05
4809,60.19999999999991,105,1,0,105.0,0.05
4810,61.59999999999991,91,1,0,91.0,0.05
4811,61.79999999999991,89,1,0,89.0,0.05
4812,62.59999999999992,81,1,0,81.0,0.05
4813,60.79999999999992,99,1,0,99.0,0.05
4814,56.399999999999906,94,1,1,94.0,0.05
4815,60.399999999999906,103,1,0,103.0,0.05
4816,56.39999999999991,94,1,1,94.0,0.05
4817,62.19999999999993,85,1,0,85.0,0.05
4818,52.799999999999926,81,1,2,81.0,0.05
4819,61.99999999999992,87,1,0,87.0,0.05
4820,55.7999999999999,100,1,1,100.0,0.05
4821,55.3999999999999,104,1,1,104.0,0.05
4822,50.99999999999992,99,1,2,99.0,0.05
4823,59.99999999999991,107,1,0,107.0,0.05
4824,56.39999999999991,94,1,1,94.0,0.05
4825,62.39999999999993,83,1,0,83.0,0.05
4826,54.79999999999988,110,1,1,110.0,0.05
4827,55.79999999999992,100,1,1,100.0,0.05
4828,50.3999999999999,105,1,2,105.0,0.05
4829,57.39999999999992,84,1,1,84.0,0.05
4830,61.199999999999925,95,1,0,95.0,0.05
4831,53.39999999999995,75,1,2,75.0,0.05
4832,60.59999999999991,101,1,0,101.0,0.05
4833,44.79999999999989,112,1,3,112.0,0.05
4834,56.79999999999992,90,1,1,90.0,0.05
4835,57.59999999999993,82,1,1,82.0,0.05
4836,57.599999999999916,82,1,1,82.0,0.05
4837,59.599999999999895,111,1,0,111.0,0.05
4838,50.19999999999989,107,1,2,107.0,0.05
4839,55.799999999999905,100,1,1,100.0,0.05
4840,54.79999999999989,110,1,1,110.0,0.05
4841,56.79999999999992,90,1,1,90.0,0.05
4842,60.79999999999991,99,1,0,99.0,0.05
4843,62.99999999999992,77,1,0,77.0,0.05
4844,54.19999999999989,116,1,1,116.0,0.05
4845,56.1999999999999,96,1,1,96.0,0.05
4846,52.79999999999993,81,1,2,81.0,0.05
4847,58.19999999999993,76,1,1,76.0,0.05
4848,51.59999999999992,93,1,2,93.0,0.05
4849,56.19999999999991,96,1,1,96.0,0.05
4850,62.99999999999992,77,1,0,77.0,0.05
4851,46.19999999999992,98,1,3,98.0,0.05
4852,56.39999999999991,94,1,1,94.0,0.05
4853,63.19999999999993,75,1,0,75.0,0.05
4854,60.799999999999905,99,1,0,99.0,0.05
4855,60.59999999999993,101,1,0,101.0,0.05
4856,62.39999999999991,83,1,0,83.0,0.05
4857,57.59999999999994,82,1,1,82.0,0.05
4858,61.99999999999992,87,1,0,87.0,0.05
4859,51.39999999999994,95,1,2,95.0,0.05
4860,58.19999999999993,76,1,1,76.0,0.05
4861,56.39999999999992,94,1,1,94.0,0.05
4862,62.599999999999916,81,1,0,81.0,0.05
4863,61.79999999999993,89,1,0,89.0,0.05
4864,61.79999999999992,89,1,0,89.0,0.05
4865,61.1999999999999,95,1,0,95.0,0.05
4866,60.7999999999999,99,1,0,99.0,0.05
4867,56.799999999999926,90,1,1,90.0,0.05
4868,56.1999999999999,96,1,1,96.0,0.05
4869,56.99999999999992,88,1,1,88.0,0.05
4870,56.79999999999991,90,1,1,90.0,0.05
4871,56.59999999999993,92,1,1,92.0,0.05
4872,61.599999999999916,91,1,0,91.0,0.05
4873,60.99999999999991,97,1,0,97.0,0.05
4874,51.1999999999999,97,1,2,97.0,0.05
4875,50.79999999999994,101,1,2,101.0,0.05
4876,55.5999999999999,102,1,1,102.0,0.05
4877,46.599999999999966,94,1,3,94.0,0.05
4878,60.799999999999905,99,1,0,99.0,0.05
4879,58.59999999999987,121,1,0,121.0,0.05
4880,61.399999999999906,93,1,0,93.0,0.05
4881,61.19999999999993,95,1,0,95.0,0.05
4882,61.79999999999991,89,1,0,89.0,0.05
4883,61.99999999999992,87,1,0,87.0,0.05
4884,42.19999999999995,89,1,4,89.0,0.05
4885,60.999999999999936,97,1,0,97.0,0.05
4886,61.79999999999991,89,1,0,89.0,0.05
4887,61.39999999999991,93,1,0,93.0,0.05
4888,61.1999999999999,95,1,0,95.0,0.05
4889,60.9999999999999,97,1,0,97.0,0.05
4890,51.599999999999916,93,1,2,93.0,0.05
4891,57.39999999999993,84,1,1,84.0,0.05
4892,62.59999999999993,81,1,0,81.0,0.05
4893,49.59999999999991,113,1,2,113.0,0.05
4894,51.79999999999994,91,1,2,91.0,0.05
4895,52.59999999999994,83,1,2,83.0,0.05
4896,50.999999999999915,99,1,2,99.0,0.05
4897,60.9999999999999,97,1,0,97.0,0.05
4898,61.1999999999999,95,1,0,95.0,0.05
4899,61.39999999999991,93,1,0,93.0,0.05
4900,60.599999999999916,101,1,0,101.0,0.05
4901,62.19999999999992,85,1,0,85.0,0.05
4902,55.19999999999989,106,1,1,106.0,0.05
4903,61.799999999999905,89,1,0,89.0,0.05
4904,56.99999999999992,88,1,1,88.0,0.05
4905,59.999999999999886,107,1,0,107.0,0.05
4906,51.799999999999905,91,1,2,91.0,0.05
4907,61.799999999999926,89,1,0,89.0,0.05
4908,61.79999999999992,89,1,0,89.0,0.05
4909,61.79999999999992,89,1,0,89.0,0.05
4910,45.19999999999995,108,1,3,108.0,0.05
4911,40.399999999999984,107,1,4,107.0,0.05
4912,56.59999999999991,92,1,1,92.0,0.05
4913,54.799999999999905,110,1,1,110.0,0.05
4914,50.99999999999991,99,1,2,99.0,0.05
4915,62.99999999999993,77,1,0,77.0,0.05
4916,36.799999999999976,94,1,5,94.0,0.05
4917,55.59999999999991,102,1,1,102.0,0.05
4918,61.19999999999991,95,1,0,95.0,0.05
4919,62.59999999999992,81,1,0,81.0,0.05
4920,54.59999999999992,112,1,1,112.0,0.05
4921,62.59999999999993,81,1,0,81.0,0.05
4922,47.199999999999946,88,1,3,88.0,0.05
4923,51.79999999999991,91,1,2,91.0,0.05
4924,56.999999999999915,88,1,1,88.0,0.05
4925,61.599999999999916,91,1,0,91.0,0.05
4926,47.19999999999997,88,1,3,88.0,0.05
4927,55.3999999999999,104,1,1,104.0,0.05
4928,61.1999999999999,95,1,0,95.0,0.05
4929,59.1999999999999,115,1,0,115.0,0.05
4930,62.19999999999992,85,1,0,85.0,0.05
4931,61.79999999999991,89,1,0,89.0,0.05
4932,55.799999999999905,100,1,1,100.0,0.05
4933,59.5999999999999,111,1,0,111.0,0.05
4934,61.999999999999915,87,1,0,87.0,0.05
4935,62.799999999999926,79,1,0,79.0,0.05
4936,62.39999999999992,83,1,0,83.0,0.05
4937,62.19999999999992,85,1,0,85.0,0.05
4938,62.799999999999926,79,1,0,79.0,0.05
4939,56.1999999999999,96,1,1,96.0,0.05
4940,56.399999999999906,94,1,1,94.0,0.05
4941,61.599999999999916,91,1,0,91.0,0.05
4942,56.79999999999991,90,1,1,90.0,0.05
4943,61.19999999999991,95,1,0,95.0,0.05
4944,55.999999999999915,98,1,1,98.0,0.05
4945,61.59999999999991,91,1,0,91.0,0.05
4946,55.9999999999999,98,1,1,98.0,0.05
4947,61.19999999999991,95,1,0,95.0,0.05
4948,61.79999999999992,89,1,0,89.0,0.05
4949,55.19999999999992,106,1,1,106.0,0.05
4950,51.99999999999993,89,1,2,89.0,0.05
4951,61.39999999999991,93,1,0,93.0,0.05
4952,61.599999999999916,91,1,0,91.0,0.05
4953,61.99999999999991,87,1,0,87.0,0.05
4954,61.79999999999991,89,1,0,89.0,0.05
4955,51.999999999999915,89,1,2,89.0,0.05
4956,55.99999999999994,98,1,1,98.0,0.05
4957,62.59999999999993,81,1,0,81.0,0.05
4958,63.19999999999994,75,1,0,75.0,0.05
4959,56.39999999999993,94,1,1,94.0,0.05
4960,51.1999999999999,97,1,2,97.0,0.05
4961,62.19999999999992,85,1,0,85.0,0.05
4962,61.999999999999915,87,1,0,87.0,0.05
4963,51.599999999999916,93,1,2,93.0,0.05
4964,52.19999999999992,87,1,2,87.0,0.05
4965,61.19999999999991,95,1,0,95.0,0.05
4966,57.39999999999994,84,1,1,84.0,0.05
4967,57.199999999999925,86,1,1,86.0,0.05
4968,60.5999999999999,101,1,0,101.0,0.05
4969,61.59999999999991,91,1,0,91.0,0.05
4970,55.599999999999916,102,1,1,102.0,0.05
4971,61.59999999999991,91,1,0,91.0,0.05
4972,57.19999999999992,86,1,1,86.0,0.05
4973,56.59999999999993,92,1,1,92.0,0.05
4974,55.79999999999992,100,1,1,100.0,0.05
4975,46.399999999999956,96,1,3,96.0,0.05
4976,61.999999999999915,87,1,0,87.0,0.05
4977,57.599999999999916,82,1,1,82.0,0.05
4978,52.59999999999992,83,1,2,83.0,0.05
4979,51.799999999999926,91,1,2,91.0,0.05
4980,57.59999999999992,82,1,1,82.0,0.05
4981,44.99999999999992,110,1,3,110.0,0.05
4982,51.39999999999992,95,1,2,95.0,0.05
4983,61.599999999999916,91,1,0,91.0,0.05
4984,62.99999999999993,77,1,0,77.0,0.05
4985,56.59999999999991,92,1,1,92.0,0.05
4986,62.39999999999992,83,1,0,83.0,0.05
4987,61.5999999999999,91,1,0,91.0,0.05
4988,57.199999999999925,86,1,1,86.0,0.05
4989,57.19999999999992,86,1,1,86.0,0.05
4990,56.99999999999991,88,1,1,88.0,0.05
4991,61.19999999999991,95,1,0,95.0,0.05
4992,61.99999999999992,87,1,0,87.0,0.05
4993,60.399999999999935,103,1,0,103.0,0.05
4994,57.39999999999992,84,1,1,84.0,0.05
4995,52.19999999999993,87,1,2,87.0,0.05
4996,61.999999999999915,87,1,0,87.0,0.05
4997,55.9999999999999,98,1,1,98.0,0.05
4998,52.19999999999992,87,1,2,87.0,0.05
4999,55.399999999999906,104,1,1,104.0,0.05
5000,61.19999999999992,95,1,0,95.0,0.05
5001,62.39999999999992,83,1,0,83.0,0.05
5002,61.399999999999906,93,1,0,93.0,0.05
5003,56.19999999999992,96,1,1,96.0,0.05
5004,56.79999999999992,90,1,1,90.0,0.05
5005,55.19999999999991,106,1,1,106.0,0.05
5006,47.19999999999994,88,1,3,88.0,0.05
5007,51.99999999999995,89,1,2,89.0,0.05
5008,61.79999999999992,89,1,0,89.0,0.05
5009,62.799999999999926,79,1,0,79.0,0.05
5010,41.1999999999999,99,1,4,99.0,0.05
5011,55.59999999999991,102,1,1,102.0,0.05
5012,56.39999999999991,94,1,1,94.0,0.05
5013,62.799999999999926,79,1,0,79.0,0.05
5014,51.799999999999926,91,1,2,91.0,0.05
5015,63.19999999999993,75,1,0,75.0,0.05
5016,60.59999999999991,101,1,0,101.0,0.05
5017,61.79999999999991,89,1,0,89.0,0.05
5018,55.99999999999992,98,1,1,98.0,0.05
5019,51.59999999999994,93,1,2,93.0,0.05
5020,61.19999999999991,95,1,0,95.0,0.05
5021,-43.5000000000002,300,0,11,300.0,0.05
5022,60.5999999999999,101,1,0,101.0,0.05
5023,56.59999999999991,92,1,1,92.0,0.05
5024,56.599999999999916,92,1,1,92.0,0.05
5025,62.199999999999925,85,1,0,85.0,0.05
5026,47.199999999999946,88,1,3,88.0,0.05
5027,55.599999999999895,102,1,1,102.0,0.05
5028,61.399999999999906,93,1,0,93.0,0.05
5029,60.7999999999999,99,1,0,99.0,0.05
5030,61.999999999999915,87,1,0,87.0,0.05
5031,60.599999999999916,101,1,0,101.0,0.05
5032,56.99999999999993,88,1,1,88.0,0.05
5033,56.99999999999992,88,1,1,88.0,0.05
5034,61.399999999999906,93,1,0,93.0,0.05
5035,61.19999999999991,95,1,0,95.0,0.05
5036,51.59999999999991,93,1,2,93.0,0.05
5037,62.39999999999993,83,1,0,83.0,0.05
5038,55.19999999999992,106,1,1,106.0,0.05
5039,57.19999999999992,86,1,1,86.0,0.05
5040,54.59999999999989,112,1,1,112.0,0.05
5041,62.99999999999992,77,1,0,77.0,0.05
5042,62.799999999999926,79,1,0,79.0,0.05
5043,60.99999999999991,97,1,0,97.0,0.05
5044,56.39999999999991,94,1,1,94.0,0.05
5045,56.199999999999925,96,1,1,96.0,0.05
5046,55.59999999999994,102,1,1,102.0,0.05
5047,62.59999999999992,81,1,0,81.0,0.05
5048,51.39999999999995,95,1,2,95.0,0.05
5049,60.99999999999991,97,1,0,97.0,0.05
5050,59.999999999999886,107,1,0,107.0,0.05
5051,61.599999999999916,91,1,0,91.0,0.05
5052,61.39999999999991,93,1,0,93.0,0.05
5053,62.19999999999992,85,1,0,85.0,0.05
5054,47.199999999999946,88,1,3,88.0,0.05
5055,47.19999999999995,88,1,3,88.0,0.05
5056,50.1999999999999,107,1,2,107.0,0.05
5057,50.599999999999895,103,1,2,103.0,0.05
5058,61.39999999999992,93,1,0,93.0,0.05
5059,57.19999999999992,86,1,1,86.0,0.05
5060,41.19999999999996,99,1,4,99.0,0.05
5061,51.79999999999992,91,1,2,91.0,0.05
5062,62.799999999999926,79,1,0,79.0,0.05
5063,62.19999999999992,85,1,0,85.0,0.05
5064,62.19999999999991,85,1,0,85.0,0.05
5065,61.79999999999993,89,1,0,89.0,0.05
5066,57.19999999999992,86,1,1,86.0,0.05
5067,61.999999999999915,87,1,0,87.0,0.05
5068,62.199999999999925,85,1,0,85.0,0.05
5069,61.999999999999915,87,1,0,87.0,0.05
5070,61.59999999999992,91,1,0,91.0,0.05
5071,60.19999999999988,105,1,0,105.0,0.05
5072,56.199999999999925,96,1,1,96.0,0.05
5073,56.39999999999994,94,1,1,94.0,0.05
5074,55.7999999999999,100,1,1,100.0,0.05
5075,51.399999999999935,95,1,2,95.0,0.05
5076,60.799999999999905,99,1,0,99.0,0.05
5077,41.99999999999996,91,1,4,91.0,0.05
5078,45.999999999999936,100,1,3,100.0,0.05
5079,54.99999999999989,108,1,1,108.0,0.05
5080,51.59999999999992,93,1,2,93.0,0.05
5081,60.3999999999999,103,1,0,103.0,0.05
5082,39.39999999999991,117,1,4,117.0,0.05
5083,61.39999999999991,93,1,0,93.0,0.05
5084,50.999999999999936,99,1,2,99.0,0.05
5085,58.399999999999864,123,1,0,123.0,0.05
5086,55.19999999999993,106,1,1,106.0,0.05
5087,55.39999999999992,104,1,1,104.0,0.05
5088,61.79999999999991,89,1,0,89.0,0.05
5089,51.999999999999915,89,1,2,89.0,0.05
5090,57.79999999999993,80,1,1,80.0,0.05
5091,59.59999999999989,111,1,0,111.0,0.05
5092,61.19999999999993,95,1,0,95.0,0.05
5093,61.599999999999916,91,1,0,91.0,0.05
5094,61.59999999999991,91,1,0,91.0,0.05
5095,62.59999999999992,81,1,0,81.0,0.05
5096,51.39999999999991,95,1,2,95.0,0.05
5097,55.999999999999915,98,1,1,98.0,0.05
5098,62.799999999999926,79,1,0,79.0,0.05
5099,47.39999999999992,86,1,3,86.0,0.05
5100,50.799999999999905,101,1,2,101.0,0.05
5101,52.79999999999994,81,1,2,81.0,0.05
5102,44.59999999999991,114,1,3,114.0,0.05
5103,61.79999999999993,89,1,0,89.0,0.05
5104,56.99999999999992,88,1,1,88.0,0.05
5105,54.99999999999989,108,1,1,108.0,0.05
5106,62.39999999999991,83,1,0,83.0,0.05
5107,51.39999999999995,95,1,2,95.0,0.05
5108,61.79999999999991,89,1,0,89.0,0.05
5109,61.59999999999992,91,1,0,91.0,0.05
5110,50.7999999999999,101,1,2,101.0,0.05
5111,54.99999999999991,108,1,1,108.0,0.05
5112,61.399999999999906,93,1,0,93.0,0.05
5113,61.59999999999991,91,1,0,91.0,0.05
5114,61.39999999999993,93,1,0,93.0,0.05
5115,60.79999999999991,99,1,0,99.0,0.05
5116,56.59999999999991,92,1,1,92.0,0.05
5117,57.39999999999993,84,1,1,84.0,0.05
5118,57.19999999999993,86,1,1,86.0,0.05
5119,55.399999999999906,104,1,1,104.0,0.05
5120,58.199999999999925,76,1,1,76.0,0.05
5121,56.59999999999992,92,1,1,92.0,0.05
5122,51.999999999999915,89,1,2,89.0,0.05
5123,50.799999999999955,101,1,2,101.0,0.05
5124,55.9999999999999,98,1,1,98.0,0.05
5125,60.3999999999999,103,1,0,103.0,0.05
5126,57.39999999999991,84,1,1,84.0,0.05
5127,56.799999999999926,90,1,1,90.0,0.05
5128,57.799999999999926,80,1,1,80.0,0.05
5129,55.19999999999989,106,1,1,106.0,0.05
5130,63.19999999999993,75,1,0,75.0,0.05
5131,50.99999999999993,99,1,2,99.0,0.05
5132,47.19999999999992,88,1,3,88.0,0.05
5133,52.39999999999993,85,1,2,85.0,0.05
5134,55.9999999999999,98,1,1,98.0,0.05
5135,61.79999999999993,89,1,0,89.0,0.05
5136,60.5999999999999,101,1,0,101.0,0.05
5137,57.399999999999935,84,1,1,84.0,0.05
5138,57.99999999999993,78,1,1,78.0,0.05
5139,51.59999999999995,93,1,2,93.0,0.05
5140,51.5999999999999,93,1,2,93.0,0.05
5141,61.59999999999991,91,1,0,91.0,0.05
5142,62.19999999999993,85,1,0,85.0,0.05
5143,60.7999999999999,99,1,0,99.0,0.05
5144,57.799999999999926,80,1,1,80.0,0.05
5145,50.99999999999993,99,1,2,99.0,0.05
5146,62.599999999999916,81,1,0,81.0,0.05
5147,56.59999999999992,92,1,1,92.0,0.05
5148,62.99999999999993,77,1,0,77.0,0.05
5149,62.39999999999991,83,1,0,83.0,0.05
5150,59.79999999999991,109,1,0,109.0,0.05
5151,54.199999999999946,67,1,2,67.0,0.05
5152,34.79999999999999,114,1,5,114.0,0.05
5153,60.3999999999999,103,1,0,103.0,0.05
5154,55.59999999999993,102,1,1,102.0,0.05
5155,57.199999999999925,86,1,1,86.0,0.05
5156,53.59999999999989,122,1,1,122.0,0.05
5157,50.79999999999991,101,1,2,101.0,0.05
5158,62.59999999999992,81,1,0,81.0,0.05
5159,60.799999999999905,99,1,0,99.0,0.05
5160,52.39999999999992,85,1,2,85.0,0.05
5161,63.19999999999994,75,1,0,75.0,0.05
5162,60.79999999999989,99,1,0,99.0,0.05
5163,55.99999999999991,98,1,1,98.0,0.05
5164,56.59999999999994,92,1,1,92.0,0.05
5165,50.9999999999999,99,1,2,99.0,0.05
5166,46.99999999999997,90,1,3,90.0,0.05
5167,56.19999999999991,96,1,1,96.0,0.05
5168,61.79999999999991,89,1,0,89.0,0.05
5169,61.59999999999992,91,1,0,91.0,0.05
5170,59.599999999999895,111,1,0,111.0,0.05
5171,61.19999999999993,95,1,0,95.0,0.05
5172,61.39999999999992,93,1,0,93.0,0.05
5173,60.1999999999999,105,1,0,105.0,0.05
5174,54.7999999999999,110,1,1,110.0,0.05
5175,54.59999999999988,112,1,1,112.0,0.05
5176,62.99999999999993,77,1,0,77.0,0.05
5177,47.99999999999997,80,1,3,80.0,0.05
5178,56.199999999999925,96,1,1,96.0,0.05
5179,56.19999999999992,96,1,1,96.0,0.05
5180,61.999999999999915,87,1,0,87.0,0.05
5181,60.59999999999991,101,1,0,101.0,0.05
5182,60.99999999999991,97,1,0,97.0,0.05
5183,61.59999999999991,91,1,0,91.0,0.05
5184,56.799999999999926,90,1,1,90.0,0.05
5185,62.59999999999993,81,1,0,81.0,0.05
5186,57.19999999999991,86,1,1,86.0,0.05
5187,60.999999999999915,97,1,0,97.0,0.05
5188,62.799999999999926,79,1,0,79.0,0.05
5189,62.19999999999992,85,1,0,85.0,0.05
5190,62.39999999999992,83,1,0,83.0,0.05
5191,41.39999999999998,97,1,4,97.0,0.05
5192,61.59999999999991,91,1,0,91.0,0.05
5193,45.19999999999994,108,1,3,108.0,0.05
5194,57.799999999999926,80,1,1,80.0,0.05
5195,62.19999999999992,85,1,0,85.0,0.05
5196,46.79999999999994,92,1,3,92.0,0.05
5197,41.59999999999995,95,1,4,95.0,0.05
5198,55.599999999999895,102,1,1,102.0,0.05
5199,60.7999999999999,99,1,0,99.0,0.05
5200,58.399999999999864,123,1,0,123.0,0.05
5201,62.19999999999992,85,1,0,85.0,0.05
5202,51.99999999999993,89,1,2,89.0,0.05
5203,61.79999999999992,89,1,0,89.0,0.05
5204,62.19999999999992,85,1,0,85.0,0.05
5205,56.599999999999916,92,1,1,92.0,0.05
5206,55.5999999999999,102,1,1,102.0,0.05
5207,55.19999999999992,106,1,1,106.0,0.05
5208,51.79999999999992,91,1,2,91.0,0.05
5209,59.599999999999895,111,1,0,111.0,0.05
5210,60.999999999999915,97,1,0,97.0,0.05
5211,55.999999999999915,98,1,1,98.0,0.05
5212,61.399999999999906,93,1,0,93.0,0.05
5213,54.19999999999994,116,1,1,116.0,0.05
5214,61.19999999999991,95,1,0,95.0,0.05
5215,61.99999999999992,87,1,0,87.0,0.05
5216,59.99999999999992,107,1,0,107.0,0.05
5217,51.599999999999945,93,1,2,93.0,0.05
5218,62.39999999999993,83,1,0,83.0,0.05
5219,52.199999999999946,87,1,2,87.0,0.05
